,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
2467,6.37489E+18,1.23767E+18,195.4286305,30.94445078,21.0947876,20.16112518,19.99110413,19.90447617,19.68120003,22.9178791,-999,QSO,BROADLINE
2471,6.37489E+18,1.23767E+18,193.5653216,30.62727394,21.29944229,20.65760803,20.47496414,20.45947456,20.33631325,21.86339569,-999,QSO,BROADLINE
2472,6.37489E+18,1.23767E+18,194.1671666,30.99380326,20.348629,19.35052299,18.97169876,18.83028221,18.76397705,22.50720787,-999,STAR,F2
2473,6.37489E+18,1.23767E+18,193.9623697,31.04757971,20.34412003,19.70693016,19.66404343,19.63038254,19.48514938,22.03177643,-999,QSO,BROADLINE
2474,6.37489E+18,1.23767E+18,194.4599057,31.07043842,23.06174469,21.87221336,20.68739891,19.58886719,18.98016548,22.60983276,-999,STAR,M4.5:III (123657)
2475,6.37489E+18,1.23767E+18,194.1503418,31.39405667,22.36841011,21.12371445,19.3238678,18.63389015,18.16980362,22.9938755,-999,QSO,null
2479,6.37489E+18,1.23767E+18,192.9752964,30.66290242,20.2955761,19.14519501,19.1731739,19.25456429,19.53502083,21.62541962,-999,STAR,A0
2480,6.37489E+18,1.23767E+18,192.85723,30.70264722,21.40457153,20.83554459,20.77327728,20.75614929,20.73936272,22.17258835,-999,STAR,CV
2483,6.37489E+18,1.23767E+18,192.926271,31.22144627,19.97100067,19.89078903,19.81547737,19.56685066,19.72433472,20.79881668,-999,QSO,BROADLINE
2489,6.37489E+18,1.23767E+18,192.0394115,30.77715613,18.2968235,16.83306885,16.29818535,16.10281372,16.04885864,22.07746696,-999,STAR,F9
2493,6.37489E+18,1.23767E+18,192.2466529,31.47754082,20.06362915,19.94976997,19.74515152,19.54292107,19.60013962,21.15690994,22.23242188,QSO,BROADLINE
2498,6.37489E+18,1.23767E+18,189.7396073,31.42684106,21.46582413,21.15634727,21.04889488,21.06801224,20.87865448,21.61857414,-999,QSO,BROADLINE
2499,6.37489E+18,1.23767E+18,189.9291283,31.51658037,20.78555298,20.49322319,20.34653854,20.23778725,19.94102287,22.34310722,-999,QSO,BROADLINE
2503,6.37489E+18,1.23767E+18,190.0010222,31.74168291,20.14138985,19.90241623,19.7840786,19.79499054,19.66871452,20.148386,21.11390305,QSO,BROADLINE
2504,6.37489E+18,1.23767E+18,189.0669759,31.08450954,20.85379982,20.27015114,20.04585457,19.99371719,19.87414742,22.98566818,-999,STAR,WDcooler
2510,6.37489E+18,1.23767E+18,189.4011674,30.64939081,20.50302315,19.98355103,20.10852242,20.26243019,20.27983475,21.21161079,-999,STAR,WD
2511,6.37489E+18,1.23767E+18,189.2661077,30.89165529,20.14721489,19.78257942,19.70790863,19.75425911,19.82633591,20.97216988,-999,STAR,WD
2512,6.37489E+18,1.23767E+18,188.8250125,30.09540141,20.7909565,20.27971458,20.20396233,20.207798,19.98116112,21.00706482,21.90194893,QSO,BROADLINE
2516,6.37489E+18,1.23767E+18,188.7050979,29.88237638,22.12483788,21.76838875,21.50158501,21.69585609,21.02519798,22.95960999,-999,QSO,null
2517,6.37489E+18,1.23767E+18,188.7050979,29.88237638,22.12483788,21.76838875,21.50158501,21.69585609,21.02519798,22.95960999,-999,QSO,null
2518,6.37489E+18,1.23767E+18,188.3099763,29.90080627,21.12470245,20.25111008,20.14278221,19.98825455,19.73601341,22.9477253,-999,QSO,BROADLINE
2519,6.37489E+18,1.23767E+18,188.3099763,29.90080627,21.12470245,20.25111008,20.14278221,19.98825455,19.73601341,22.9477253,-999,QSO,BROADLINE
2524,6.37489E+18,1.23767E+18,187.937853,28.43107526,20.72858238,20.36321449,20.29508018,20.33681679,20.28865623,21.77505302,-999,STAR,Carbon
2528,6.37489E+18,1.23767E+18,190.1112884,30.34362881,21.26586723,20.43343925,20.26124001,20.22905159,20.32104874,22.01399612,-999,STAR,A0
2529,6.37489E+18,1.23767E+18,190.2871317,30.39716679,24.01380348,21.04970741,20.79121017,20.7299099,20.8946743,21.79263496,-999,STAR,A4V (97603)
2530,6.37489E+18,1.23767E+18,190.234126,30.41568764,17.31023407,15.67315769,15.00249481,14.73031521,14.61330795,21.1354332,-999,STAR,F9
2533,6.37489E+18,1.23767E+18,190.1675202,30.36401638,19.45824623,19.27813148,19.11955261,18.82487869,18.61916924,19.22747231,19.80190659,QSO,BROADLINE
2534,6.37489E+18,1.23767E+18,189.3885444,28.4563005,20.32627296,19.57751656,19.25600624,19.06056023,18.91583061,22.07313538,-999,STAR,F0II (25291)
2545,6.37489E+18,1.23767E+18,191.6934373,29.83736254,20.54598427,19.80426598,19.52052689,19.38092995,19.47003555,22.34197235,-999,STAR,F5
2546,6.37489E+18,1.23767E+18,191.2401024,29.93622396,22.4937706,21.71260452,20.32224846,19.38874435,18.96897125,22.05875015,-999,QSO,null
2547,6.37489E+18,1.23767E+18,191.0906603,30.31086949,21.03223991,20.09028625,19.72073364,19.54513168,19.49413109,23.11977005,-999,STAR,F5
2548,6.37489E+18,1.23767E+18,191.2272625,30.41508375,17.71810532,16.26266098,15.7424984,15.53903008,15.46268368,21.37394142,-999,STAR,F9
2549,6.37489E+18,1.23767E+18,190.6890332,30.42177132,22.92318916,22.04570389,22.02885437,21.89430618,21.35737038,23.56975746,-999,QSO,null
2550,6.37489E+18,1.23767E+18,190.6890332,30.42177132,22.92318916,22.04570389,22.02885437,21.89430618,21.35737038,23.56975746,-999,QSO,null
2551,6.37489E+18,1.23767E+18,191.8659072,30.47540742,21.34179688,20.23100471,20.23539543,20.28266716,20.34931564,22.19231796,-999,STAR,A0
2557,6.37489E+18,1.23767E+18,190.3642896,28.56667067,20.39717293,20.36142159,20.4868145,20.29294205,20.40730476,22.31750298,-999,QSO,null
2559,6.37489E+18,1.23767E+18,190.2315003,28.80820187,19.50447845,19.3157959,19.26616478,18.94574928,18.8844223,20.63467407,-999,QSO,BROADLINE
2560,6.37489E+18,1.23767E+18,190.2315003,28.80820187,19.50447845,19.3157959,19.26616478,18.94574928,18.8844223,20.63467407,-999,QSO,BROADLINE
2561,6.37489E+18,1.23767E+18,190.2676629,28.28028303,21.43992805,20.84500122,20.83382034,20.8580246,20.55470467,-999,21.77818108,QSO,null
2568,6.37489E+18,1.23767E+18,189.8338585,27.64747697,21.32983971,21.00559425,20.90724564,20.81835556,20.42324638,22.20512199,-999,QSO,BROADLINE
2570,6.37489E+18,1.23767E+18,192.4191767,29.76884623,21.15719032,20.51896286,20.35377312,20.1046505,19.66030312,21.51191521,-999,QSO,BROADLINE
2571,6.37489E+18,1.23767E+18,192.5027061,30.07344052,22.64163208,21.59850502,21.32601738,21.43582153,20.78829956,22.19094658,-999,QSO,BROADLINE
2574,6.37489E+18,1.23767E+18,192.6711219,30.38063973,21.0881691,20.18908501,19.95098877,19.8728981,19.77724648,22.14942169,-999,STAR,A0
2575,6.37489E+18,1.23767E+18,192.0257844,30.61878322,21.51560593,21.09119606,21.10391998,20.82126808,20.7180233,22.73413467,-999,QSO,BROADLINE
2582,6.37489E+18,1.23767E+18,191.4930441,28.9442253,23.93361473,21.63642502,21.3170433,21.24545288,20.94045258,22.56853485,-999,STAR,F6Iab: (187929)
2584,6.37489E+18,1.23767E+18,192.0510314,29.75413965,20.83115768,19.90823174,19.74510956,19.6796608,19.64929771,22.41030884,-999,STAR,A0
2587,6.37489E+18,1.23767E+18,191.4680301,27.83650417,20.69435883,20.28668213,20.27669144,20.27286339,20.20542717,21.86438751,-999,STAR,WDcooler
2590,6.37489E+18,1.23767E+18,191.45872,27.73419449,20.95629501,20.36748695,20.29716492,20.28560829,20.10103035,20.54294395,21.63408852,QSO,BROADLINE
2597,6.37489E+18,1.23767E+18,190.9625207,27.05964271,20.28298378,20.07462502,20.03608322,19.93019867,19.88192749,20.32316589,21.58935738,QSO,BROADLINE
2600,6.37489E+18,1.23767E+18,191.1380476,27.28404483,21.98540497,20.70469856,20.66385078,20.69703102,20.66197395,22.65364265,22.58856392,QSO,BROADLINE
2604,6.37489E+18,1.23767E+18,192.8458785,29.80427593,20.7720089,19.98464012,19.70483971,19.54505157,19.56854248,22.31202507,-999,STAR,F5
2605,6.37489E+18,1.23767E+18,192.8765981,29.86895895,20.95613098,20.01880074,19.72571373,19.59443092,19.52207375,22.77716446,-999,STAR,F5
2608,6.37489E+18,1.23767E+18,193.1758675,30.54206096,22.5283699,21.65563774,21.54419708,21.8198719,21.5809536,22.49471283,-999,STAR,A4V (97603)
2609,6.37489E+18,1.23767E+18,193.1758675,30.54206096,22.5283699,21.65563774,21.54419708,21.8198719,21.5809536,22.49471283,-999,STAR,A0IVn (25642)
2615,6.37489E+18,1.23767E+18,191.2870572,26.34179526,21.0102272,20.74587059,20.68727493,20.93299484,20.56029701,21.73356819,-999,STAR,WDcooler
2616,6.37489E+18,1.23767E+18,191.2870572,26.34179526,21.0102272,20.74587059,20.68727493,20.93299484,20.56029701,21.73356819,-999,STAR,WDcooler
2619,6.37489E+18,1.23767E+18,191.4020174,26.69006112,21.58376503,21.11897087,21.27272797,21.20994186,21.07890129,22.66770172,-999,STAR,WDhotter
2631,6.37489E+18,1.23767E+18,192.0655188,26.64368573,21.45515823,20.95698929,20.97464561,20.88609505,20.70380402,23.3597641,-999,QSO,BROADLINE
2634,6.37489E+18,1.23767E+18,193.7545692,26.25466877,21.01945305,20.667593,20.67400169,20.68296432,20.73885727,21.09658432,-999,QSO,BROADLINE
2635,6.37489E+18,1.23767E+18,193.7545692,26.25466877,21.01945305,20.667593,20.67400169,20.68296432,20.73885727,21.09658432,-999,QSO,BROADLINE
2636,6.37489E+18,1.23767E+18,196.3168923,29.15663157,21.88815689,21.30167007,20.91508293,19.77118683,19.39512634,22.09194565,-999,QSO,BROADLINE
2638,6.37489E+18,1.23767E+18,195.9504898,30.08144987,21.42481041,20.95198631,20.92354012,21.07212448,20.66459846,22.42254066,-999,QSO,BROADLINE
2639,6.37489E+18,1.23767E+18,196.3843753,28.90612354,21.89666367,21.32402611,20.63412476,20.53411674,20.06535721,22.19445229,-999,QSO,BROADLINE
2644,6.37489E+18,1.23767E+18,196.2232711,28.32943434,23.94516563,21.66945457,21.58447266,21.68546104,21.34316635,22.16065216,-999,QSO,BROADLINE
2647,6.37855E+18,1.23767E+18,206.1259382,27.28576533,21.17587471,20.35788345,20.09435272,20.00624847,19.71059036,22.55725288,-999,QSO,BROADLINE
2649,6.37855E+18,1.23767E+18,206.2335794,26.19268281,21.79440689,21.24441338,21.27271652,21.23357391,20.77556992,23.4427681,-999,QSO,BROADLINE
2657,6.37855E+18,1.23767E+18,205.8521614,25.43333721,22.32660294,21.61240387,21.72031021,21.60029221,20.92766953,22.78465652,-999,QSO,BROADLINE
2658,6.37855E+18,1.23767E+18,205.3869022,25.55981521,21.88515091,21.18872643,21.09204292,21.15833282,20.93522453,23.18079567,-999,QSO,BROADLINE
2662,6.37855E+18,1.23767E+18,204.3453573,23.31374142,21.74744987,21.01721573,20.89098549,20.89343071,20.52347183,23.1217823,-999,QSO,BROADLINE
2663,6.37855E+18,1.23767E+18,204.0506311,23.91423855,22.63117027,21.51177406,21.4318943,21.34167671,21.48770905,23.53133583,-999,STAR,F0III (89025)
2664,6.37855E+18,1.23767E+18,204.8651942,23.92680693,25.19007683,21.4545517,21.13098526,21.0981102,20.98517609,23.37224197,-999,QSO,BROADLINE
2667,6.37855E+18,1.23767E+18,203.7365651,22.84148634,21.34503365,20.29600334,19.7461319,19.6313343,19.35929871,22.69754982,-999,QSO,BROADLINE
2680,6.37855E+18,1.23767E+18,206.6896999,26.15892436,18.91464043,18.97614288,18.54001045,18.49056435,18.6476326,19.09454727,21.09743309,QSO,BROADLINE
2681,6.37855E+18,1.23767E+18,206.6768788,24.77813602,21.63193512,20.98997116,20.98132896,20.96399689,21.01118279,21.19974709,-999,QSO,BROADLINE
2682,6.37855E+18,1.23767E+18,206.6768788,24.77813602,21.63193512,20.98997116,20.98132896,20.96399689,21.01118279,21.19974709,-999,QSO,BROADLINE
2686,6.37855E+18,1.23767E+18,205.1019832,23.66572374,21.22521019,20.63798332,20.66369057,20.53904915,20.32459259,22.69235802,-999,QSO,BROADLINE
2691,6.37855E+18,1.23767E+18,205.0983486,22.11851328,21.80914879,21.34765816,21.24742508,21.16576576,21.1802063,22.73787308,-999,STAR,B3II (175156)
2692,6.37855E+18,1.23767E+18,205.0110912,22.25254913,21.55996704,20.96537781,20.96140289,20.94486046,21.32333755,22.42224693,-999,STAR,WDcooler
2693,6.37855E+18,1.23767E+18,205.0110912,22.25254913,21.55996704,20.96537781,20.96140289,20.94486046,21.32333755,22.42224693,-999,STAR,CV
2695,6.37855E+18,1.23767E+18,204.4341513,22.27317568,21.1312027,20.47512627,20.61462021,20.71071053,20.09280586,21.99539948,22.08137512,QSO,BROADLINE
2696,6.37855E+18,1.23767E+18,204.655248,22.42720285,21.22310066,20.88145065,20.78095436,20.71943283,20.49988365,20.5957756,22.1449585,QSO,BROADLINE
2701,6.37855E+18,1.23767E+18,208.2448765,26.15500881,23.80075645,21.79644775,20.45331573,19.48513222,18.99360275,21.83509064,-999,STAR,M4.5:III (123657)
2704,6.37855E+18,1.23767E+18,208.3624955,25.5720285,21.41418266,20.63012886,20.46025658,20.17657852,19.83728218,21.25854492,22.01534843,QSO,BROADLINE
2713,6.37855E+18,1.23767E+18,205.2365731,21.72651542,21.24720383,20.86537361,20.71205521,20.73387527,20.74291801,23.02137375,-999,STAR,CV
2718,6.37855E+18,1.23767E+18,204.5308544,20.81942347,22.0835247,21.38022232,21.39738274,21.28788376,20.76799583,22.15104675,-999,QSO,BROADLINE
2719,6.37855E+18,1.23767E+18,205.1359189,21.13859043,20.32565689,20.34856224,20.34753227,20.14067078,20.01263618,21.84278297,-999,QSO,BROADLINE
2720,6.37855E+18,1.23767E+18,205.1359189,21.13859043,20.32565689,20.34856224,20.34753227,20.14067078,20.01263618,21.84278297,-999,QSO,BROADLINE
2721,6.37855E+18,1.23767E+18,204.6761957,21.15215537,22.3092823,21.59513283,20.38324165,19.62841797,19.26189995,22.24534988,-999,QSO,BROADLINE
2722,6.37855E+18,1.23767E+18,204.688923,21.28946843,21.08171082,20.39739227,20.33802032,20.37768555,20.2160778,20.81618118,21.85890007,QSO,BROADLINE
2723,6.37855E+18,1.23767E+18,203.9310326,19.93546535,21.34182167,20.75473595,20.67073631,20.55717659,20.06557655,21.31948662,-999,QSO,null
2724,6.37855E+18,1.23767E+18,204.7231595,20.26614948,22.09374428,21.55918694,21.38524818,21.12120819,21.03667259,21.40563202,-999,QSO,null
2725,6.37855E+18,1.23767E+18,204.7231595,20.26614948,22.09374428,21.55918694,21.38524818,21.12120819,21.03667259,21.40563202,-999,QSO,null
2727,6.37855E+18,1.23767E+18,203.9608431,20.66424941,21.08434105,20.6484375,20.5917778,20.45391846,20.14904594,21.81630135,-999,QSO,BROADLINE
2729,6.37855E+18,1.23767E+18,204.2200035,19.05555888,21.27193832,20.66144943,20.41875458,20.49799347,20.49485588,22.27556038,-999,QSO,null
2731,6.37855E+18,1.23767E+18,203.2208623,19.14776834,22.24146652,21.32977486,21.17916107,20.88243484,20.52308464,21.68102264,-999,QSO,null
2732,6.37855E+18,1.23767E+18,203.2208623,19.14776834,22.24146652,21.32977486,21.17916107,20.88243484,20.52308464,21.68102264,-999,QSO,BROADLINE
2734,6.37855E+18,1.23767E+18,203.6757112,19.64918887,21.02802467,20.54339981,20.48490334,20.37561417,20.03850746,20.90416527,21.68491364,QSO,null
2735,6.37855E+18,1.23767E+18,203.6757112,19.64918887,21.02802467,20.54339981,20.48490334,20.37561417,20.03850746,20.90416527,21.68491364,QSO,null
2742,6.37855E+18,1.23767E+18,208.6867799,24.10134687,22.44228363,21.57822227,21.46031761,21.42832375,21.45650864,22.97826385,-999,QSO,null
2759,6.37855E+18,1.23767E+18,205.0258106,19.22917145,21.15966606,20.74066925,20.67287254,20.49514198,20.32414627,22.0767765,-999,QSO,BROADLINE
2760,6.37855E+18,1.23767E+18,204.4064045,18.96415837,20.40125084,19.97425842,20.27337837,20.49682808,20.67401886,20.00127792,20.55321693,STAR,WD
2764,6.37855E+18,1.23767E+18,208.7920747,23.09376384,21.95978737,21.39484596,21.15380096,20.98218918,20.50817108,22.74284744,-999,QSO,null
2770,6.37855E+18,1.23767E+18,206.9493806,21.28169649,21.10308075,20.34428596,20.19916153,20.25685692,20.11140823,22.60704613,-999,QSO,BROADLINE
2772,6.37855E+18,1.23767E+18,206.1530085,19.22187008,21.55575562,21.29375076,21.22061348,21.25039101,20.9689579,21.88178635,-999,STAR,WDcooler
2773,6.37855E+18,1.23767E+18,206.2292968,19.28594446,21.27578926,20.35298157,20.12861252,20.04391289,20.01246452,22.38494301,-999,STAR,A0
2774,6.37855E+18,1.23767E+18,206.471267,19.40804737,21.05698013,20.26841927,20.25210953,20.24481392,20.13685989,22.55277824,-999,QSO,BROADLINE
2776,6.37855E+18,1.23767E+18,206.2305011,20.13702178,21.95228004,20.73146248,20.33807564,19.86970711,19.71001625,22.66319847,-999,QSO,null
2778,6.37855E+18,1.23767E+18,205.7600974,18.40751535,21.11505127,20.52855492,20.4193306,20.4344368,20.59867859,21.8119278,-999,STAR,WDcooler
2784,6.37855E+18,1.23767E+18,206.0157392,19.31904216,21.34407616,21.00652504,20.98703575,20.93998909,20.77710152,23.0743351,-999,QSO,null
2785,6.37855E+18,1.23767E+18,207.9646684,21.36990184,17.76203537,16.33590508,15.59218216,15.14584637,14.92492962,19.74667549,20.13960838,QSO,STARBURST BROADLINE
2789,6.37855E+18,1.23767E+18,206.3619596,18.85933934,20.54639244,20.05044556,19.85526466,19.79343796,19.57819176,22.26480293,-999,QSO,BROADLINE
2792,6.37862E+18,1.23767E+18,194.6762285,25.79255536,21.31767654,20.81664658,21.06042099,20.78727913,21.07608795,22.5508194,-999,QSO,BROADLINE
2795,6.37862E+18,1.23767E+18,194.3876938,24.80236927,22.47365761,21.83475304,21.89255142,21.70075226,21.40825272,22.48843956,-999,QSO,null
2796,6.37862E+18,1.23767E+18,193.9395149,25.02053904,21.34774208,20.78088188,20.63284111,20.76477814,20.51572609,21.46186638,-999,QSO,BROADLINE
2799,6.37862E+18,1.23767E+18,193.7573678,25.56250912,22.42767906,20.60063553,19.65588379,18.77825356,18.21082687,22.64285088,-999,STAR,M4.5:III (123657)
2805,6.37862E+18,1.23767E+18,193.4620657,24.48239939,21.73904228,21.11022568,21.00703049,21.0207634,20.55260658,21.54216957,-999,QSO,BROADLINE
2807,6.37862E+18,1.23767E+18,193.3239779,24.40233721,21.32493973,20.81356239,20.80146027,20.57537651,20.16834259,20.85609245,21.17171669,QSO,BROADLINE
2809,6.37862E+18,1.23767E+18,192.8596776,23.17276782,21.47002983,20.95781136,20.932621,20.7935524,20.52710915,22.48202515,-999,QSO,null
2810,6.37862E+18,1.23767E+18,192.8596776,23.17276782,21.47002983,20.95781136,20.932621,20.7935524,20.52710915,22.48202515,-999,QSO,null
2811,6.37862E+18,1.23767E+18,193.1245354,23.38355533,21.75639343,21.59666252,21.38757324,21.62562752,21.06713104,23.0976696,-999,QSO,null
2816,6.37862E+18,1.23767E+18,195.8926793,25.7669466,22.16807747,21.34017181,21.2407856,21.23215675,20.64174271,21.71591759,-999,QSO,BROADLINE
2817,6.37862E+18,1.23767E+18,195.8926793,25.7669466,22.16807747,21.34017181,21.2407856,21.23215675,20.64174271,21.71591759,-999,QSO,null
2820,6.37862E+18,1.23767E+18,194.9220912,25.13548522,22.34681702,21.55676842,21.51659775,21.51312828,21.038517,22.66369629,-999,QSO,BROADLINE
2821,6.37862E+18,1.23767E+18,194.9220912,25.13548522,22.34681702,21.55676842,21.51659775,21.51312828,21.038517,22.66369629,-999,QSO,BROADLINE
2823,6.37862E+18,1.23767E+18,195.3600033,25.39299428,21.4384594,20.79764748,20.72728348,20.69994545,20.62958527,22.60801125,-999,QSO,BROADLINE
2824,6.37862E+18,1.23767E+18,195.2040374,25.56436506,21.08575439,20.30964088,19.98244667,19.96138,19.87528419,23.33959579,-999,QSO,BROADLINE
2827,6.37862E+18,1.23767E+18,194.8640839,24.4437708,22.89463234,22.00554657,22.27105141,22.02599716,21.38725471,23.16156006,-999,QSO,null
2832,6.37862E+18,1.23767E+18,193.9389562,23.39667956,20.72714806,20.34945107,20.40340614,20.23283958,20.16620636,20.90652084,21.69092941,QSO,BROADLINE
2833,6.37862E+18,1.23767E+18,193.9389562,23.39667956,20.72714806,20.34945107,20.40340614,20.23283958,20.16620636,20.90652084,21.69092941,QSO,BROADLINE
2835,6.37862E+18,1.23767E+18,193.8815389,23.80708012,21.1211071,20.68265343,20.57953072,20.63456535,20.23825645,20.93475151,22.33361435,QSO,null
2836,6.37862E+18,1.23767E+18,193.7629846,23.85713615,20.81311607,20.51005173,20.16926956,19.49046516,19.24957848,22.04253578,22.18092346,QSO,BROADLINE
2842,6.37862E+18,1.23767E+18,193.3907067,22.11276152,22.51104736,21.84331894,22.10295677,22.04972458,22.19250488,22.74167252,-999,QSO,BROADLINE
2843,6.37862E+18,1.23767E+18,193.2572777,21.95809626,20.33449364,20.08900833,19.78225327,19.83401299,19.78988647,20.35579109,22.11627579,QSO,BROADLINE
2845,6.37862E+18,1.23767E+18,196.8343582,26.54508902,21.09602928,20.73787498,20.62823486,20.43769836,20.52364159,22.6558342,-999,QSO,BROADLINE
2846,6.37862E+18,1.23767E+18,197.0614744,26.63430896,21.87790489,21.08749008,21.16623688,21.04439163,20.43072128,21.20768738,-999,QSO,BROADLINE
2847,6.37862E+18,1.23767E+18,197.0397135,26.81206933,20.61311722,20.13967896,20.1446209,19.98522568,19.88597679,20.74442863,22.12161827,QSO,BROADLINE
2848,6.37862E+18,1.23767E+18,196.691949,25.88224319,21.36338043,20.50434875,20.5268631,20.58484459,20.49783707,22.49853516,-999,QSO,BROADLINE
2849,6.37862E+18,1.23767E+18,197.0774178,26.05735423,21.02980042,20.06793404,19.79715347,19.65787506,19.60296059,22.6389122,-999,STAR,F2V (33256)
2850,6.37862E+18,1.23767E+18,196.6552393,26.09127804,21.18104362,20.68909836,20.69683838,20.62649918,20.66970634,22.33536339,-999,STAR,CV
