galex_objid,sdss_objid,ra,dec,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,subclass
3.19077E+18,1.23766E+18,187.6479025,14.94326166,22.38142586,21.43705177,21.27215385,21.32102966,21.19417572,0.135854661,0.105857037,0.073231407,0.054418784,0.040477578,24.09332275,-999,STAR,F0V (90277)
3.19077E+18,1.23766E+18,187.6072682,14.86130436,25.11510468,21.84270096,20.12264252,19.10886765,18.72098923,0.140873015,0.109767303,0.075936511,0.056428965,0.041972782,23.95767975,-999,GALAXY,null
6.37876E+18,1.23766E+18,188.4684494,15.79945894,21.06092262,20.6891346,20.53467941,20.58630943,20.21906853,0.09508495,0.074089549,0.051254805,0.038087815,0.028330335,22.17469025,-999,QSO,BROADLINE
3.22296E+18,1.23766E+18,189.1428893,15.74989543,22.75385094,22.00778961,22.0165596,22.03332138,21.86960411,0.178305671,0.138934568,0.096114293,0.071423225,0.053125754,23.80154991,-999,QSO,BROADLINE
6.3789E+18,1.23766E+18,185.331785,14.89104312,22.61496353,20.86974716,19.27890396,18.52290726,18.09240723,0.151439831,0.118000895,0.081632473,0.060661677,0.045121145,-999,21.94052887,GALAXY,null
3.06192E+18,1.23766E+18,184.4227582,15.32552223,21.553545,20.82555199,20.66435051,20.58724213,20.53538704,0.122004867,0.09506537,0.065765783,0.048871022,0.036351062,23.90273476,-999,STAR,A5II (34578)
3.2231E+18,1.23766E+18,190.1130342,14.81535949,22.53379822,21.61611938,20.08844566,19.27109718,18.78126907,0.141703948,0.110414758,0.076384418,0.056761809,0.042220358,23.98296165,-999,GALAXY,null
3.22321E+18,1.23766E+18,190.1564115,15.73613787,21.86886597,21.64374733,20.44775391,19.54718018,19.12440872,0.167696491,0.13066797,0.090395503,0.067173548,0.049964774,23.57984924,-999,GALAXY,null
3.22321E+18,1.23766E+18,189.9846409,15.61866865,22.22045135,21.14122963,21.01662064,21.10816193,21.06403923,0.157539874,0.122754008,0.084920652,0.063105144,0.046938635,23.13198662,-999,STAR,A4V (136729)
3.05679E+18,1.23767E+18,187.3645178,36.18622614,22.81588173,22.58107185,21.48968506,20.3088932,19.56944275,0.061067916,0.047583707,0.032918189,0.024461742,0.018195042,23.23565102,-999,GALAXY,null
6.37468E+18,1.23766E+18,187.4089815,37.45598632,23.01660347,23.52640724,21.89876747,20.65686607,19.80329132,0.068094835,0.053059034,0.036705993,0.027276486,0.020288695,22.72933769,-999,GALAXY,null
3.05689E+18,1.23766E+18,187.5826228,37.77194559,22.42409897,21.92055511,21.44915771,20.98257065,21.03333282,0.046023682,0.035861343,0.02480871,0.01843553,0.013712647,23.46432304,-999,QSO,null
3.05689E+18,1.23766E+18,188.1144973,37.73674255,21.11019707,20.75217438,20.36388016,19.84028244,19.53777695,0.052876279,0.041200839,0.02850255,0.021180449,0.015754363,22.10927582,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,188.0901709,37.02126442,22.2076664,22.07024956,21.82671547,21.71293259,21.38384819,0.046466079,0.036206052,0.025047179,0.018612739,0.013844458,22.21258354,-999,QSO,null
6.37468E+18,1.23766E+18,185.6696479,38.65109002,22.95810509,22.2952652,21.91446877,21.5991497,21.21723557,0.065690376,0.0511855,0.03540989,0.026313344,0.019572293,22.72380447,-999,QSO,null
6.37468E+18,1.23766E+18,185.3117407,37.74113268,21.50164413,21.27902985,20.67567062,20.51972198,20.44088173,0.075350896,0.058712907,0.040617317,0.030183019,0.022450622,22.16246796,-999,QSO,null
6.37468E+18,1.23766E+18,184.1395539,37.06242781,22.53266525,21.89681053,20.984869,19.96100998,19.31801224,0.087144934,0.067902736,0.046974801,0.034907311,0.025964627,22.51309395,-999,GALAXY,null
6.37468E+18,1.23766E+18,184.4300983,37.1632912,21.67134666,21.75996971,21.31304359,21.62719345,21.97347832,0.083225876,0.064849034,0.044862263,0.03333747,0.024796953,22.21151924,-999,QSO,BROADLINE
3.05661E+18,1.23766E+18,185.0387127,37.82275704,23.03791618,23.29545784,21.62224388,20.49790192,19.79309654,0.0893723,0.06963829,0.048175447,0.035799518,0.026628265,24.39386749,-999,GALAXY,null
6.37468E+18,1.23766E+18,185.3860667,37.30387927,21.0273037,21.41753006,21.06990242,21.03572464,21.38899612,0.065576605,0.051096845,0.035348561,0.026267771,0.019538395,21.94275665,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,184.7103887,38.79126523,21.91028976,21.46188354,21.53252792,21.12729263,21.11079979,0.084807694,0.066081583,0.04571493,0.033971094,0.025268253,22.76094437,-999,QSO,null
3.05679E+18,1.23767E+18,186.7110115,35.99732741,22.36889076,21.85374069,21.53045464,21.26551056,21.05841255,0.055849928,0.043517888,0.030105473,0.022371592,0.016640356,23.13465309,-999,QSO,null
6.37468E+18,1.23766E+18,186.5779738,36.51997217,20.67246437,20.66949463,20.3582077,20.33220482,20.64211082,0.049897704,0.038879953,0.026896972,0.019987334,0.014866903,21.08592415,22.34475136,QSO,BROADLINE
6.37468E+18,1.23767E+18,186.4275717,35.48525765,21.44350052,21.7087326,21.15287399,21.18967819,21.34965134,0.057260551,0.044617034,0.030865857,0.02293664,0.017060645,21.28647232,-999,QSO,BROADLINE
6.37468E+18,1.23767E+18,185.6593372,36.01464974,21.06266212,20.86785126,20.78011894,20.50245285,20.4801178,0.043005757,0.033509795,0.023181921,0.017226651,0.012813464,22.96784973,-999,QSO,BROADLINE
6.37468E+18,1.23767E+18,185.4260133,36.09048862,21.29367828,21.00928879,20.91763687,20.59674454,20.61889267,0.048140388,0.037510663,0.025949704,0.01928341,0.014343315,21.4572258,-999,QSO,BROADLINE
3.05696E+18,1.23766E+18,188.9404195,39.14852526,21.4723587,21.00575066,20.8598938,20.51675987,20.50121498,0.070359722,0.05482382,0.037926864,0.028183725,0.020963512,22.53160477,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,185.9120343,37.47764129,21.25745392,20.95403099,20.47572899,20.18410873,19.77667046,0.042258367,0.032927435,0.022779046,0.016927272,0.012590781,21.69550133,-999,QSO,BROADLINE
3.05696E+18,1.23766E+18,188.730923,38.65127803,22.23839569,21.08496475,20.57431412,20.27244949,20.18984032,0.06097829,0.047513869,0.032869875,0.02442584,0.018168338,23.59719086,-999,STAR,G4V (32923)
6.37468E+18,1.23766E+18,186.0238042,37.88114006,21.53156662,21.45577431,21.12704849,21.03588867,20.42855453,0.040365603,0.031452604,0.021758765,0.016169095,0.012026836,21.86555481,-999,QSO,BROADLINE
3.05672E+18,1.23766E+18,187.3474265,37.38500296,21.76718712,21.42391396,21.20837402,21.09924126,20.68474007,0.074939355,0.058392238,0.04039548,0.030018169,0.022328004,22.20657349,-999,QSO,BROADLINE
6.37468E+18,1.23766E+18,188.7488276,36.99126425,21.42757225,21.36543655,21.40245438,21.23853683,20.8898716,0.056902982,0.04433842,0.030673113,0.02279341,0.016954109,22.27754784,-999,GALAXY,null
3.057E+18,1.23767E+18,188.8012588,36.00422911,22.07839584,21.67437935,21.56352425,21.23808098,20.99543953,0.038433198,0.029946888,0.020717118,0.01539504,0.011451081,22.46263695,-999,QSO,BROADLINE
6.37468E+18,1.23767E+18,188.4343168,36.15270046,26.67003441,23.51073456,21.71609306,20.52729988,19.63972855,0.042606257,0.033198509,0.022966575,0.017066626,0.012694434,22.94497108,-999,GALAXY,null
6.37468E+18,1.23767E+18,188.0377123,36.15137019,21.65768433,21.53275108,21.64559364,21.34440994,21.68504715,0.057574172,0.044861406,0.031034913,0.023062266,0.017154088,22.76990128,-999,QSO,null
6.37468E+18,1.23767E+18,187.8374165,35.99199361,20.90849686,21.01359558,21.00552368,20.74413109,20.66747475,0.050734859,0.039532259,0.027348233,0.020322669,0.015116332,22.10720253,-999,QSO,BROADLINE
2.4893E+18,1.23767E+18,185.4044973,29.11672989,22.62136841,21.09305954,20.8543644,20.82755661,20.76380539,0.097030066,0.075605169,0.052303307,0.038866963,0.028909879,23.43201637,-999,STAR,F2V (33256)
3.24309E+18,1.23767E+18,186.3486589,30.6827837,21.76423836,21.39912033,21.20908165,20.94651413,20.43345642,0.072739311,0.056677978,0.039209563,0.029136907,0.021672506,23.01452065,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,200.6369265,32.10125741,23.59589958,23.35987473,21.01687431,19.90344238,19.42427254,0.073165089,0.057009742,0.039439075,0.02930746,0.021799367,23.00729179,-999,GALAXY,null
6.37486E+18,1.23767E+18,183.9216118,30.70002376,21.33592796,20.4100399,19.8239727,19.57838631,19.30840302,0.067766629,0.0528033,0.036529079,0.027145021,0.020190908,21.85015106,-999,QSO,null
6.37932E+18,1.23767E+18,206.2130221,28.9963855,22.4281292,20.86250114,19.51114273,18.75474358,18.31422615,0.059048824,0.046010442,0.031829812,0.023652961,0.017593458,23.26706505,-999,GALAXY,null
6.37486E+18,1.23767E+18,184.332968,32.6280987,21.45176888,21.60420418,20.81373215,19.83606339,19.36725807,0.048410781,0.037721355,0.026095457,0.019391721,0.014423878,22.08795357,-999,GALAXY,null
6.37486E+18,1.23767E+18,186.0705333,32.46050069,22.58712578,21.73839951,19.98477745,19.13279533,18.66265297,0.074834622,0.058310632,0.040339027,0.029976219,0.022296799,23.16592979,-999,GALAXY,null
6.37489E+18,1.23767E+18,188.7902694,28.95166843,22.05674362,21.38679314,21.36621094,21.07766151,20.68742752,0.071699545,0.055867799,0.038649086,0.028720412,0.021362711,21.30861664,21.67032623,QSO,null
6.37489E+18,1.23767E+18,190.7175176,29.09342622,24.15921974,21.01202011,20.0593071,19.34615898,19.02821541,0.061348043,0.047801979,0.03306919,0.02457395,0.018278504,22.50070572,-999,GALAXY,STARBURST
3.15052E+18,1.23767E+18,189.9557884,29.89080139,21.24327087,20.59416389,20.57404518,20.55044746,20.19846344,0.062598273,0.048776153,0.033743117,0.025074752,0.018651009,22.96584129,-999,QSO,BROADLINE
3.19151E+18,1.23767E+18,177.9771951,20.99629456,21.81299782,21.24061966,21.08347893,21.14400291,20.88141251,0.185825825,0.144794226,0.100167975,0.07443554,0.055366367,23.21204376,-999,STAR,A4V (97603)
6.37489E+18,1.23767E+18,188.7652503,31.6410348,23.5906105,22.91251373,21.15344238,20.011549,19.48177338,0.048195932,0.037553944,0.025979646,0.019305661,0.014359864,22.16490936,-999,GALAXY,null
3.05693E+18,1.23767E+18,188.8792738,31.33097589,25.43526268,20.58380508,18.95609665,18.25590897,17.76376534,0.0566268,0.044123221,0.030524239,0.02268278,0.016871821,22.43856621,23.31495857,GALAXY,null
3.15192E+18,1.23767E+18,188.6455373,31.83240067,25.41389656,22.19668198,20.54592323,19.66238022,19.13891983,0.052750118,0.041102532,0.028434543,0.021129912,0.015716773,23.84666252,-999,GALAXY,null
3.15192E+18,1.23767E+18,188.6617158,31.32412553,21.61276245,21.13113976,21.17288399,20.81319618,20.58292007,0.06304796,0.049126547,0.033985518,0.025254881,0.018784992,25.06929016,-999,QSO,BROADLINE
3.15192E+18,1.23767E+18,188.5407548,31.53191572,23.10095406,22.53139305,21.08766937,19.87859535,19.49243736,0.055580508,0.043307956,0.029960243,0.02226367,0.016560081,24.58945084,-999,GALAXY,null
3.22993E+18,1.23767E+18,188.0339612,30.70054108,21.29487801,20.48473549,20.45303345,20.46967316,20.41219902,0.062521771,0.048716541,0.033701878,0.025044108,0.018628215,24.01245689,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,187.4166918,32.37780443,22.65640831,21.86167526,21.98386574,21.9246788,21.80253983,0.067645296,0.052708756,0.036463674,0.027096417,0.020154757,22.07711601,-999,QSO,null
6.37489E+18,1.23767E+18,187.7962184,33.1738344,20.74999046,19.99428368,19.91825104,19.81092453,19.71293831,0.060273822,0.046964955,0.032490138,0.024143655,0.017958444,22.43663216,-999,STAR,F0V (90277)
3.23876E+18,1.23767E+18,188.7171931,32.52691786,22.04931068,21.44754219,21.32197762,21.21915054,21.19511604,0.056924492,0.044355176,0.030684706,0.022802025,0.016960518,23.96500397,-999,QSO,BROADLINE
3.15203E+18,1.23767E+18,189.2867198,32.95391073,21.6757412,21.10186958,19.88101006,19.13254166,18.71067047,0.069016591,0.053777259,0.037202861,0.027645713,0.020563331,22.60908318,-999,GALAXY,null
2.55572E+18,1.23767E+18,194.1822865,27.84767678,22.14016914,21.80092049,20.60980415,19.83031273,19.3506031,0.036683727,0.028583711,0.019774079,0.01469426,0.010929829,23.64912033,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.8994426,28.09890943,24.19435692,22.29357338,20.53080559,19.69897842,19.31019402,0.035809223,0.027902305,0.019302685,0.014343964,0.010669273,23.80674744,-999,GALAXY,null
3.08381E+18,1.23767E+18,193.767179,27.09840989,22.08134651,21.14226341,19.23803902,18.58065224,18.15014458,0.032087233,0.025002155,0.017296376,0.012853061,0.009560316,23.96173477,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.6673025,27.97605377,22.57562065,21.14924431,19.51366997,18.6391449,18.24459839,0.041365109,0.032231413,0.022297543,0.016569464,0.012324637,22.75376701,-999,GALAXY,null
3.05387E+18,1.23767E+18,192.2753478,27.05056913,22.20379448,21.9665432,20.84610558,19.97467422,19.38934898,0.050036892,0.038988408,0.026972,0.020043086,0.014908374,22.95067024,-999,GALAXY,null
3.15059E+18,1.23767E+18,191.8482929,28.60264567,25.78611946,22.67708588,20.59929848,19.50290871,19.12466621,0.048282325,0.03762126,0.026026214,0.019340266,0.014385605,24.14990425,-999,GALAXY,null
3.15059E+18,1.23767E+18,192.0035574,28.21248113,22.268713,21.41167259,20.41024971,19.54679871,19.27744293,0.047135241,0.036727462,0.025407888,0.018880785,0.014043834,22.29396629,-999,GALAXY,null
3.15059E+18,1.23767E+18,192.0280965,28.87671543,22.53807259,20.72947311,19.03282547,18.43554306,18.03239632,0.066854574,0.052092634,0.036037441,0.026779681,0.019919163,22.33900261,23.49397659,GALAXY,null
3.15059E+18,1.23767E+18,192.2164992,28.50825189,21.31308937,20.63271713,20.63725662,20.60430717,20.16269112,0.046971317,0.036599733,0.025319526,0.018815121,0.013994994,20.86023903,22.19593811,QSO,BROADLINE
3.19175E+18,1.23767E+18,192.5846326,28.44235908,21.01530266,20.71206284,20.61166573,20.41251183,20.01740646,0.054328371,0.042332299,0.029285289,0.021762108,0.01618701,22.40636635,-999,QSO,BROADLINE
3.15062E+18,1.23767E+18,193.0855051,29.61503221,21.71757507,21.4158802,21.24383163,21.27651024,21.06011772,0.052145015,0.040631041,0.028108366,0.020887529,0.015536484,24.07138634,-999,QSO,BROADLINE
3.05394E+18,1.23767E+18,193.5526538,28.4116155,22.48459435,21.93847275,20.53452492,19.45661545,19.11518478,0.048343033,0.037668563,0.026058936,0.019364582,0.014403692,23.53798103,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.6282637,28.38283298,21.9762249,20.61964417,20.36794853,20.43591499,20.26509476,0.053063475,0.041346703,0.028603457,0.021255434,0.015810138,22.88447952,-999,STAR,A2II (39866)
3.0589E+18,1.23767E+18,205.3787786,28.56597595,22.71661186,20.95633888,20.65386772,20.44429398,20.73101234,0.058743272,0.045772363,0.031665109,0.023530569,0.01750242,22.88187599,-999,STAR,F8V (G_243-63)
6.37932E+18,1.23767E+18,205.3653026,29.21966687,25.16502953,21.60415077,21.01379776,20.87780952,20.29218864,0.0612044,0.047690053,0.032991759,0.024516413,0.018235706,20.47437859,-999,QSO,null
3.15066E+18,1.23767E+18,193.430307,29.14618127,24.00648689,21.66331863,21.61510468,21.79021072,22.33642006,0.049848072,0.038841281,0.026870217,0.019967452,0.014852116,23.68902588,-999,STAR,B8IV (171301)
3.15062E+18,1.23767E+18,193.0855051,29.61503221,21.71757507,21.4158802,21.24383163,21.27651024,21.06011772,0.052145015,0.040631041,0.028108366,0.020887529,0.015536484,24.07138634,-999,QSO,null
3.12951E+18,1.23767E+18,205.1813962,30.77725233,25.13616371,22.14997101,20.61772156,19.72100258,19.2332077,0.070956603,0.055288903,0.038248606,0.028422814,0.021141352,23.25949287,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.3014299,30.54693113,24.0969696,21.8350811,20.3699913,19.46832657,18.81212616,0.070701666,0.055090256,0.038111184,0.028320694,0.021065393,24.32980537,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.941232,30.07706093,22.28897476,21.29850769,21.39110756,21.10161018,21.46728516,0.070188038,0.054690044,0.037834316,0.028114954,0.02091236,21.80265045,-999,STAR,WDcooler
3.15062E+18,1.23767E+18,192.7330365,29.49459466,25.30834198,21.8039875,20.3546524,19.2369709,18.56723976,0.039542023,0.030810878,0.021314822,0.015839197,0.011781452,23.92576027,-999,GALAXY,null
3.15062E+18,1.23767E+18,192.3228595,29.68742429,24.02002716,21.89412308,20.87846947,20.10116386,19.78523064,0.059099808,0.046050172,0.031857297,0.023673385,0.01760865,21.96977615,-999,GALAXY,null
3.12951E+18,1.23767E+18,206.0906355,30.49889158,22.40245819,21.43292809,20.84490967,20.45661545,19.85961151,0.054771561,0.04267763,0.029524187,0.021939633,0.016319057,22.01749229,-999,GALAXY,STARFORMING
6.37489E+18,1.23767E+18,191.6915572,29.87286999,24.89659882,21.41663742,20.20779991,19.49715996,19.0588665,0.060677685,0.047279641,0.032707836,0.024305427,0.018078774,23.06546783,-999,GALAXY,null
6.37932E+18,1.23767E+18,207.5590833,30.6206131,21.59617043,21.13443947,20.94160271,20.78999901,20.36132622,0.072710529,0.056655556,0.039194051,0.029125379,0.021663932,22.56330109,-999,QSO,null
3.06171E+18,1.23767E+18,191.7493216,31.13174044,21.2042942,20.5678215,19.64274979,18.93754578,18.9599781,0.066094697,0.05150054,0.035627834,0.026475299,0.01969276,20.61169434,-999,QSO,BROADLINE
6.37489E+18,1.23767E+18,192.5459953,31.17229284,23.19111824,22.38680458,20.75045204,19.64406776,19.13167381,0.052844875,0.041176368,0.02848562,0.021167869,0.015745007,22.72776413,-999,GALAXY,null
6.37489E+18,1.23767E+18,192.7412665,30.54781767,23.64123535,21.31217384,19.80548096,19.05341721,18.68932152,0.066347614,0.051697612,0.035764169,0.02657661,0.019768115,22.77989197,-999,GALAXY,null
6.37489E+18,1.23767E+18,192.688716,30.77900758,22.44746971,19.62647057,18.15806007,17.64440536,17.29305267,0.065264016,0.050853278,0.035180062,0.026142558,0.019445259,22.14329338,-999,GALAXY,null
6.37489E+18,1.23767E+18,193.2368806,30.77037378,21.6727047,19.9468956,18.36217117,17.85578346,17.5562458,0.069971532,0.054521345,0.037717614,0.028028229,0.020847853,22.72818565,-999,GALAXY,null
3.06171E+18,1.23767E+18,190.894154,31.20605731,21.46105003,20.78470039,20.41176796,20.43567085,20.11025238,0.058769383,0.045792703,0.03167918,0.023541026,0.017510198,22.4265461,-999,QSO,null
6.37489E+18,1.23767E+18,190.8034598,31.57421331,20.41313744,19.93741608,19.80875206,19.78477287,19.48273277,0.066585094,0.051882654,0.035892181,0.026671736,0.019838871,19.67321205,21.83188438,QSO,BROADLINE
6.37489E+18,1.23767E+18,190.5278554,31.07395504,21.86055756,21.44240379,21.53867722,21.52931595,21.01619911,0.064721636,0.050430663,0.034887698,0.025925299,0.01928366,-999,22.1675415,QSO,null
3.15203E+18,1.23767E+18,190.1661486,32.55653591,22.23651505,20.9786644,19.25595284,18.61156845,18.16749763,0.063556366,0.04952269,0.034259569,0.025458531,0.01893647,23.95134926,-999,GALAXY,null
6.37489E+18,1.23767E+18,190.2122215,31.53971381,20.20202065,19.73534393,19.71722603,19.69736862,19.50940704,0.065975428,0.051407605,0.035563543,0.026427524,0.019657223,22.0390892,-999,QSO,BROADLINE
6.37489E+18,1.23767E+18,189.7330665,33.63417862,22.22448158,21.53906822,21.48840332,21.41550827,21.26790619,0.076746769,0.059800562,0.041369751,0.030742159,0.022866519,23.25425529,-999,QSO,null
3.15203E+18,1.23767E+18,189.5427076,32.88574102,21.25539589,20.35135269,20.18600845,20.26984596,20.05666161,0.070141405,0.054653708,0.037809182,0.028096274,0.020898467,23.45201683,-999,QSO,BROADLINE
2.49053E+18,1.23767E+18,190.9238371,32.61291373,24.06464958,21.72072983,19.90092278,19.08530426,18.68806648,0.064430848,0.05020408,0.034730949,0.025808817,0.019197019,24.70009232,-999,GALAXY,null
3.0571E+18,1.23767E+18,191.2951525,32.60137228,23.22755051,21.55344582,20.18662071,19.40294647,19.11943054,0.059865359,0.046646681,0.032269958,0.023980038,0.017836742,24.39101982,-999,GALAXY,null
3.05415E+18,1.23767E+18,195.9115199,27.96022579,24.79133224,22.69168282,21.16676712,20.06889725,19.50176048,0.051527169,0.040149622,0.027775321,0.02064004,0.015352398,23.59651375,-999,GALAXY,null
3.18792E+18,1.23767E+18,195.1644234,27.89654431,21.10148048,20.7564373,19.6190567,18.86258507,18.35919571,0.03876565,0.030205932,0.020896323,0.015528208,0.011550134,23.99517822,-999,GALAXY,null
3.18792E+18,1.23767E+18,194.9410343,28.16109659,25.09615707,21.74381256,21.35057259,21.32439804,21.60400772,0.048910361,0.038110621,0.026364751,0.019591836,0.014572727,23.5881176,-999,QSO,null
3.05404E+18,1.23767E+18,195.0427383,29.42233369,23.45076561,21.71320343,20.7113533,19.58881187,19.20527458,0.043160439,0.033630319,0.0232653,0.017288612,0.01285955,23.15309334,-999,GALAXY,null
3.12951E+18,1.23767E+18,206.0906355,30.49889158,22.40245819,21.43292809,20.84490967,20.45661545,19.85961151,0.054771561,0.04267763,0.029524187,0.021939633,0.016319057,22.01749229,-999,GALAXY,STARBURST
3.12951E+18,1.23767E+18,205.1813962,30.77725233,25.13616371,22.14997101,20.61772156,19.72100258,19.2332077,0.070956603,0.055288903,0.038248606,0.028422814,0.021141352,23.25949287,-999,QSO,null
3.12951E+18,1.23767E+18,205.2330858,30.35966804,24.18301392,21.26393127,19.61988449,18.72562981,18.22974968,0.065578304,0.051098168,0.035349477,0.026268451,0.0195389,23.97703552,-999,GALAXY,AGN BROADLINE
3.12951E+18,1.23767E+18,205.1086093,30.5944514,20.94160652,20.35107422,20.20118141,20.0394783,19.79866982,0.065437414,0.050988391,0.035273533,0.026212014,0.019496923,23.65666962,24.11087418,QSO,BROADLINE
6.37932E+18,1.23767E+18,203.5274023,31.18724551,24.84394836,21.7953186,20.14811325,19.34201622,18.89431572,0.062029917,0.048333291,0.033436745,0.024847087,0.018481668,23.11794662,-999,GALAXY,null
6.37932E+18,1.23767E+18,204.0597429,32.00111963,22.50099754,22.40133667,20.83016777,19.80166626,19.18836784,0.058349084,0.045465212,0.031452622,0.023372671,0.017384972,22.45514488,-999,GALAXY,null
6.37932E+18,1.23767E+18,204.1771677,31.4203851,22.96297646,21.5384655,21.48872566,21.45540619,21.30934715,0.068416297,0.053309519,0.036879279,0.027405256,0.020384476,21.80573463,-999,STAR,A4V (97603)
6.37932E+18,1.23767E+18,204.3916357,31.75612958,21.53564835,21.11968613,21.00194931,21.03996658,20.72998428,0.052081626,0.040581651,0.028074197,0.020862138,0.015517598,21.72356415,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,205.2586482,31.96361642,20.31302071,20.0932312,19.95777893,19.82837296,19.68624878,0.057414509,0.044736996,0.030948848,0.022998311,0.017106518,22.37507057,-999,QSO,BROADLINE
3.86944E+18,1.23767E+18,206.1639717,32.1610115,21.16390228,20.81582642,20.73976707,20.63888741,20.44872665,0.068540111,0.053405993,0.036946017,0.027454851,0.020421365,23.9648037,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,206.4947462,31.53289837,23.53919029,21.39606857,19.7287674,18.82641602,18.45131493,0.071429856,0.055657662,0.03850371,0.028612385,0.021282358,22.07714462,-999,GALAXY,AGN
3.05418E+18,1.23767E+18,196.0190327,29.48128935,25.98892021,21.44503403,19.68457413,18.79305267,18.40472984,0.051201176,0.039895609,0.027599597,0.020509459,0.01525527,23.37541008,-999,GALAXY,null
3.24597E+18,1.23766E+18,184.5376569,39.64545228,22.57068634,21.30254936,20.70822906,20.40618134,19.81279755,0.11499621,0.089604266,0.061987817,0.046063591,0.034262851,24.05817604,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,183.3692693,30.2811446,22.43462563,21.6887455,20.16226196,19.17480659,18.70846176,0.076093294,0.059291378,0.041017503,0.0304804,0.022671817,21.29331398,-999,GALAXY,null
3.11523E+18,1.23767E+18,182.9197348,30.30042861,22.81742287,22.19049644,20.83664894,19.78773499,19.43346024,0.070767805,0.055141795,0.038146839,0.028347189,0.0210851,24.11660767,-999,GALAXY,null
3.15041E+18,1.23767E+18,183.0107242,29.02776302,22.39278984,22.40847206,20.87717056,19.71316528,19.06259918,0.08961796,0.06982971,0.04830787,0.035897922,0.02670146,22.27284241,-999,GALAXY,null
3.15041E+18,1.23767E+18,183.0421517,29.37840273,22.91524124,21.97928047,21.79314041,21.90498734,21.34014893,0.087206014,0.067950331,0.047007728,0.034931779,0.025982825,23.84846306,-999,STAR,B2.5V (175426)
3.0564E+18,1.23767E+18,181.3804435,30.76655999,21.04310417,20.29224777,20.05436516,20.09301186,19.78413391,0.08564575,0.06673459,0.046166677,0.034306791,0.025517948,24.08892632,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,181.9007788,31.47633302,21.63456535,21.14800262,21.2001915,20.99107933,20.93763161,0.083984472,0.065440133,0.045271181,0.033641338,0.025022976,22.74920845,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,181.9044555,31.291251,22.65847397,21.38804436,20.81166649,20.13339233,19.98125076,0.092227161,0.07186278,0.049714338,0.036943082,0.027478864,21.51910782,-999,GALAXY,STARBURST
6.37486E+18,1.23767E+18,182.5970014,31.335479,22.22751808,21.56588173,20.24056053,19.50435448,19.01148796,0.084698983,0.065996878,0.045656331,0.033927549,0.025235863,22.26828575,-999,GALAXY,AGN
6.37486E+18,1.23767E+18,180.5233947,30.60116414,22.00219154,21.5441227,21.47183418,21.51195145,21.7655201,0.077983379,0.060764119,0.042036336,0.031237504,0.023234963,22.38762093,-999,QSO,null
6.37486E+18,1.23767E+18,180.2372001,29.79411972,22.1367054,21.2259922,19.97159004,19.25170326,18.75187683,0.084083706,0.065517455,0.045324672,0.033681091,0.025052542,21.9088726,-999,GALAXY,null
3.05633E+18,1.23767E+18,179.8403751,30.26805454,22.03051186,21.74510765,21.48929787,21.61372566,21.5083828,0.084022142,0.065469489,0.045291487,0.033656429,0.0250342,-999,23.66553497,STAR,B3II (175156)
6.37482E+18,1.23767E+18,177.0753707,30.51421897,21.32547379,19.56887627,18.12578201,17.52585983,17.10622597,0.089675017,0.069874167,0.048338622,0.035920776,0.026718458,21.77524757,-999,GALAXY,BROADLINE
6.37486E+18,1.23767E+18,177.1139859,31.31678132,20.49533272,20.02562904,19.97440338,19.93719101,19.78765488,0.093882822,0.073152855,0.050606806,0.03760628,0.027972164,22.30870438,-999,QSO,BROADLINE
6.37482E+18,1.23767E+18,177.2425272,31.09678109,21.53377533,20.89818573,20.31614494,20.1103363,19.91631508,0.105140582,0.081924833,0.056675218,0.042115763,0.031326387,22.0302887,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,177.5110939,31.06917757,21.17326355,20.39286613,20.21048737,19.83352661,19.65487671,0.090465814,0.070490345,0.048764896,0.036237545,0.026954075,22.33361435,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,178.8718677,30.46885761,21.41703987,21.03036118,20.97736549,20.86757278,20.28613663,0.073373728,0.057172313,0.039551541,0.029391034,0.021861529,22.42845154,22.07971001,QSO,BROADLINE
3.05629E+18,1.23767E+18,179.0267352,31.44100682,22.55423927,22.60381317,20.61494827,19.60695267,19.183815,0.085945934,0.066968493,0.046328492,0.034427036,0.025607388,22.90637398,-999,GALAXY,null
