galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
3.06171E+18,1.23767E+18,191.2869643,30.99750862,21.61250114,22.34501839,20.67564392,19.36551476,18.90487862,22.73343849,-999,GALAXY,null
3.06171E+18,1.23767E+18,191.4916305,31.0337603,21.86885452,20.34418297,19.79106522,19.51592636,19.35654831,23.41727257,-999,STAR,F9
3.06171E+18,1.23767E+18,191.3156009,31.06018642,24.84006882,20.88455582,19.45012093,18.70355606,18.1801815,23.28173447,-999,GALAXY,null
3.06171E+18,1.23767E+18,191.3167605,31.41076382,22.99617577,21.13794518,19.26305008,18.62632561,18.25972939,23.36559486,-999,GALAXY,null
3.06171E+18,1.23767E+18,191.4648792,31.68492918,23.63281822,23.11764145,20.95877075,19.83306885,19.20080948,23.80778885,-999,GALAXY,null
3.06171E+18,1.23767E+18,191.7293358,31.61302414,22.8842907,21.59910965,20.16388321,19.22048378,18.520895,23.1390419,-999,GALAXY,null
3.06171E+18,1.23767E+18,191.1633434,30.72371169,23.25458336,22.01071358,20.88278389,19.91097641,19.56796265,-999,24.35545349,GALAXY,null
3.06192E+18,1.23766E+18,184.1626056,15.78733677,22.52273941,21.27337265,20.06969833,19.22550964,18.78306007,22.38348389,-999,GALAXY,null
3.06206E+18,1.23766E+18,188.1816932,12.82961448,26.17111588,21.93515205,20.50606918,19.76264763,19.48030472,23.23160744,-999,GALAXY,null
3.0622E+18,1.23766E+18,189.2163057,15.208542,24.55805779,20.02931213,18.45661545,17.85541153,17.42532539,-999,22.98709679,GALAXY,null
3.06291E+18,1.23767E+18,180.9894595,17.9617519,21.92386246,20.86115456,19.37195396,18.6221981,18.17567635,24.1379509,-999,GALAXY,null
3.06291E+18,1.23767E+18,180.6563904,18.00892763,22.11633301,21.403759,21.27383423,21.33646774,22.30718803,24.48541641,-999,STAR,A4V (136729)
3.06291E+18,1.23767E+18,180.6563904,18.00892763,22.11633301,21.403759,21.27383423,21.33646774,22.30718803,24.48541641,-999,STAR,A4V (97603)
3.06291E+18,1.23767E+18,181.4832712,18.3985118,22.80210495,21.61501312,19.88072968,18.9397049,18.37948036,23.80975914,-999,GALAXY,null
3.06291E+18,1.23767E+18,181.3439869,18.40396209,22.83863068,21.05162811,20.93141937,20.73960495,20.37500381,23.78473282,-999,STAR,F0II (25291)
3.06291E+18,1.23767E+18,180.4756096,18.47810592,25.46782684,21.64466095,19.89471245,19.07201385,18.70696831,24.01616478,-999,GALAXY,null
3.06291E+18,1.23767E+18,181.0394421,18.84446333,20.88920021,20.12950134,19.81472397,19.6837368,19.66877174,23.10777855,-999,STAR,F2
3.06291E+18,1.23767E+18,180.8605443,18.97616297,24.87115479,21.27567482,19.69904709,18.82401085,18.42391396,23.85388947,-999,GALAXY,null
3.06301E+18,1.23767E+18,185.3324181,18.84832535,25.33600998,22.74278259,21.08658218,19.82536507,19.40987587,23.91517639,-999,GALAXY,null
3.06344E+18,1.23767E+18,191.4984623,16.54504903,25.72463036,22.46200562,20.89383316,19.93610954,19.44613075,23.30299759,-999,GALAXY,null
3.0641E+18,1.23767E+18,200.1852805,31.01922073,21.23657036,20.55674171,20.59215546,20.5703907,20.25097466,24.22759628,-999,QSO,BROADLINE
3.0641E+18,1.23767E+18,200.3010874,31.20321179,21.51341057,19.59343529,18.1111145,17.5422287,17.13498497,23.73670387,-999,GALAXY,null
3.0641E+18,1.23767E+18,200.9988167,31.39093381,26.4962883,21.96621895,20.28667068,19.37355042,18.8909359,23.9885025,-999,GALAXY,null
3.0641E+18,1.23767E+18,200.0916471,31.6275276,26.16230965,22.42795944,20.81705284,19.68954277,19.02750778,24.25438309,-999,GALAXY,null
3.0641E+18,1.23767E+18,200.8687897,31.65219203,26.18871307,21.30643082,19.57306099,18.87311172,18.52122688,23.97405815,-999,GALAXY,null
3.0641E+18,1.23767E+18,200.3683706,31.89676708,22.31954765,21.47355652,21.17729759,21.15096092,20.85959435,23.97448349,-999,QSO,BROADLINE
3.0641E+18,1.23767E+18,200.178165,32.03913717,21.20303345,20.61965942,20.48094177,20.61338043,20.16174698,-999,24.28293037,QSO,BROADLINE
3.0641E+18,1.23767E+18,199.9854389,31.45287823,24.61685371,21.36595535,19.61099815,18.89396477,18.48698044,23.02377129,23.62344742,GALAXY,null
3.0641E+18,1.23767E+18,200.5483056,31.84191257,22.36170578,20.86426735,19.86161804,19.17401314,18.82412148,23.18505669,23.83544731,GALAXY,STARBURST
3.07051E+18,1.23766E+18,187.7920095,13.6821149,22.94172096,22.15503693,20.58259583,19.74958229,19.23815918,23.89242554,-999,GALAXY,null
3.07086E+18,1.23766E+18,185.7375876,38.88169741,21.81273079,20.92516899,20.74939919,20.63085938,20.34220314,23.88376808,-999,STAR,F0III (89025)
3.07086E+18,1.23766E+18,186.3527651,38.87721219,21.98667908,21.31876564,20.27910233,19.39538956,18.947855,22.03503609,-999,GALAXY,null
3.07086E+18,1.23766E+18,186.8290635,39.20588153,24.78248978,21.69489288,20.55599403,19.49478149,18.89140129,22.99632072,-999,GALAXY,null
3.07086E+18,1.23766E+18,186.239932,39.23050843,24.91761971,22.03409767,20.59378624,20.21755028,19.93639755,23.74081993,-999,GALAXY,STARFORMING
3.07086E+18,1.23766E+18,186.48455,39.25098069,22.87109566,21.61047554,20.66804886,19.83982468,19.32997704,22.42482948,-999,GALAXY,null
3.07086E+18,1.23766E+18,186.1069346,39.33632343,22.05472374,21.40723419,21.10684013,21.16739845,20.99914551,24.07382393,-999,STAR,F5Ib... (17463)
3.07086E+18,1.23766E+18,186.6795315,39.6573259,22.74279785,21.04218102,20.27323914,19.59813881,19.40307808,23.19102859,-999,GALAXY,null
3.07086E+18,1.23766E+18,186.3267437,39.04571475,22.33615685,20.31960678,18.54268837,17.96723938,17.59945488,23.37350845,23.68590736,GALAXY,null
3.07086E+18,1.23766E+18,186.3267437,39.04571475,22.33615685,20.31960678,18.54268837,17.96723938,17.59945488,23.37350845,23.68590736,GALAXY,null
3.07086E+18,1.23766E+18,186.7114081,39.22396182,21.45721817,20.80815125,20.74463463,20.70650864,20.5815239,23.29690552,23.11084366,QSO,BROADLINE
3.07174E+18,1.23767E+18,185.7396783,29.91130718,25.86544037,21.99323845,20.44450188,19.50947762,19.19480896,24.45873642,-999,GALAXY,null
3.07174E+18,1.23767E+18,185.8955169,29.93932058,22.78106308,21.8143959,22.15765381,21.74471664,21.51546097,22.93645668,-999,QSO,null
3.07174E+18,1.23767E+18,185.1713171,30.22931656,21.44645691,20.70180511,20.58351135,20.31643867,19.94162941,24.1086235,-999,QSO,BROADLINE
3.07174E+18,1.23767E+18,185.1713171,30.22931656,21.44645691,20.70180511,20.58351135,20.31643867,19.94162941,24.1086235,-999,QSO,BROADLINE
3.07174E+18,1.23767E+18,185.8731955,30.23469506,24.64060402,22.42428589,21.03561974,20.86729431,21.29450226,23.99308586,-999,QSO,null
3.07174E+18,1.23767E+18,184.8664363,30.3117415,21.43597794,20.97398567,20.97877884,21.09394455,20.59781265,23.24720001,-999,STAR,CalciumWD
3.07174E+18,1.23767E+18,184.8664363,30.3117415,21.43597794,20.97398567,20.97877884,21.09394455,20.59781265,23.24720001,-999,STAR,CalciumWD
3.07174E+18,1.23767E+18,185.6934868,30.32737768,25.49874878,22.1507473,20.83732414,19.64810944,19.24284554,24.33769989,-999,GALAXY,null
3.07174E+18,1.23767E+18,185.6934868,30.32737768,25.49874878,22.1507473,20.83732414,19.64810944,19.24284554,24.33769989,-999,GALAXY,null
3.07174E+18,1.23767E+18,185.2085791,30.37594731,22.75875854,22.04810333,21.72300911,22.07525253,21.69366646,23.97816849,-999,STAR,CV
3.08022E+18,1.23766E+18,184.4404836,14.86382638,25.60732651,22.15809059,20.56561661,19.53037262,19.09518433,24.45398712,-999,GALAXY,null
3.08046E+18,1.23767E+18,201.0155773,30.72776403,25.15300369,22.62062263,20.9838562,19.69004822,19.40303421,23.27625275,-999,GALAXY,null
3.08046E+18,1.23767E+18,200.8727337,30.88220738,21.82465172,21.02855492,21.11138153,20.97725868,20.65461349,23.59414101,-999,QSO,BROADLINE
3.08046E+18,1.23767E+18,200.6784918,30.93819631,24.78801918,21.41295242,20.13265991,19.22772789,18.67645836,23.92067146,-999,GALAXY,null
3.08046E+18,1.23767E+18,201.3748028,31.34329972,23.61275101,21.58725357,20.12472343,19.36987495,18.84826851,23.96362495,-999,GALAXY,null
3.08046E+18,1.23767E+18,201.2137588,31.39324367,23.30262184,21.094347,20.00362778,19.08515549,18.48548317,22.62713432,-999,STAR,M4.5:III (123657)
3.08046E+18,1.23767E+18,200.6800057,31.40051322,20.9464817,20.14039612,19.99007225,19.99401855,19.89401627,24.21984673,-999,QSO,BROADLINE
3.08046E+18,1.23767E+18,200.7499959,30.95793973,24.09282112,21.0283699,20.24591446,19.58401299,19.57620811,-999,23.1404705,GALAXY,null
3.08046E+18,1.23767E+18,201.2501349,31.29220151,22.13261986,21.22504044,19.42908096,18.63439941,18.22516823,22.60341072,23.16352654,GALAXY,null
3.08046E+18,1.23767E+18,201.5516393,31.49244513,23.56046677,20.61772919,20.21028709,20.12759399,20.16000175,23.14650917,22.67614174,QSO,BROADLINE
3.08046E+18,1.23767E+18,201.5516393,31.49244513,23.56046677,20.61772919,20.21028709,20.12759399,20.16000175,23.14650917,22.67614174,QSO,BROADLINE
3.0805E+18,1.23766E+18,201.4833971,36.03488494,22.87832069,22.52765656,20.83655548,19.60808754,19.01958656,24.01923561,-999,GALAXY,null
3.0805E+18,1.23766E+18,201.1645323,36.07887198,23.86927605,21.82949257,20.34970093,19.43222809,18.95566177,23.93901443,-999,GALAXY,null
3.0805E+18,1.23766E+18,200.519702,36.51971698,25.5538044,23.36233711,21.32373619,20.24829292,19.73554802,24.95175362,-999,GALAXY,null
3.0805E+18,1.23766E+18,201.7943572,36.73909211,22.00622749,21.78188324,20.68352318,19.75964355,19.44635391,22.31413841,-999,GALAXY,null
3.0805E+18,1.23766E+18,200.9273291,36.04206515,22.63350868,20.78869247,20.54662895,20.48435593,20.45538902,-999,19.21119308,QSO,BROADLINE
3.0805E+18,1.23766E+18,201.2903863,36.94238585,23.1775589,21.78790474,21.63940048,21.41589546,21.33241081,22.5326767,24.27773094,QSO,null
3.0831E+18,1.23767E+18,179.3886691,28.28657483,23.98680687,22.36753273,20.692976,19.67983055,19.18305588,23.65832901,-999,GALAXY,null
3.0831E+18,1.23767E+18,179.9687513,28.30338436,23.22039604,21.47660446,20.37635422,19.58955193,19.07435989,23.67648697,-999,QSO,BROADLINE
3.0831E+18,1.23767E+18,179.4940423,28.81566022,22.45927048,22.12053108,20.67890358,19.49233627,18.85684586,24.05698967,-999,GALAXY,null
3.0831E+18,1.23767E+18,179.5623374,28.35043949,25.60287094,20.34995079,18.62945366,18.02857018,17.72373962,-999,24.39313316,GALAXY,AGN
3.0831E+18,1.23767E+18,180.0267374,28.7675905,22.10385323,21.29496765,21.47578812,21.30707741,21.24567223,-999,23.9164238,QSO,BROADLINE
3.0831E+18,1.23767E+18,179.8749481,28.76222289,22.73743057,20.33606529,18.80279922,18.16230774,17.66602325,-999,22.50340462,GALAXY,null
3.0831E+18,1.23767E+18,179.9063942,28.36111695,26.6201458,21.48575783,19.91319847,19.08921814,18.61533928,24.45830727,24.53180885,GALAXY,null
3.0831E+18,1.23767E+18,179.5721298,28.89085183,21.52058792,19.51475525,18.07648468,17.5181427,17.08933449,23.65350151,23.34294701,GALAXY,null
3.08331E+18,1.23767E+18,179.0211313,22.85468822,21.31521797,20.84672928,20.75140953,20.68968582,20.80223846,22.32396698,-999,STAR,O8/O9 (167771)
3.08331E+18,1.23767E+18,178.7887495,23.03413154,21.46502304,20.88339043,20.72707748,20.58794022,20.62087822,22.52266312,-999,QSO,BROADLINE
3.08331E+18,1.23767E+18,178.3848522,23.23305742,21.80977058,21.89163017,20.11068344,19.32170868,18.72430801,23.83975792,-999,GALAXY,null
3.08331E+18,1.23767E+18,178.3674589,23.24945173,26.74608421,22.40328407,20.67847061,19.81186867,19.41638947,24.12619591,-999,GALAXY,null
3.08331E+18,1.23767E+18,178.6650209,23.27757333,21.47688103,20.02953339,19.74370384,19.669981,19.57578087,24.18647385,-999,STAR,F6V (16673)
3.08331E+18,1.23767E+18,178.919913,23.32563537,22.99495125,20.91566658,20.83155632,20.67329025,20.73505211,23.70798111,-999,STAR,F0V (90277)
3.08331E+18,1.23767E+18,179.0013004,23.37305871,22.17424965,20.40395737,20.04776955,19.86724091,19.87027359,24.28059006,-999,STAR,F2V (33256)
3.08331E+18,1.23767E+18,179.2023998,23.39088473,22.91154861,20.57959366,19.60912132,18.89215851,18.63732529,23.35038757,-999,GALAXY,STARFORMING
3.08331E+18,1.23767E+18,178.6465684,23.50173228,22.15092468,21.50033951,21.58693695,21.45947075,20.96395111,23.58901978,-999,QSO,BROADLINE
3.08331E+18,1.23767E+18,178.7335564,23.52949322,25.62972641,21.81706429,20.16545868,19.37530136,19.01558113,23.42781639,-999,GALAXY,null
3.08331E+18,1.23767E+18,178.3836702,23.67308781,23.31921577,21.79807281,20.50468254,19.50716209,19.0262928,22.71346474,-999,GALAXY,null
3.08331E+18,1.23767E+18,178.7169337,23.70237516,22.16200447,21.4720974,20.35343933,19.61983681,19.5193634,23.5788784,-999,GALAXY,null
3.08331E+18,1.23767E+18,179.0024394,23.73878595,23.71470642,21.78088379,20.34242821,19.55655861,19.0826683,23.68878174,-999,GALAXY,null
3.08331E+18,1.23767E+18,179.2031621,23.74191003,22.19635963,21.28112602,20.0196476,19.28198242,18.81256485,23.22805595,-999,GALAXY,null
3.08331E+18,1.23767E+18,178.8627237,23.47202701,20.32562065,18.47591591,17.4363575,16.97883797,16.70201302,-999,24.04336166,GALAXY,null
3.08331E+18,1.23767E+18,178.5829944,23.56590842,23.23528862,24.14024162,21.52045059,20.15096855,19.86084366,-999,23.75018692,QSO,BROADLINE
3.08331E+18,1.23767E+18,178.5829944,23.56590842,23.23528862,24.14024162,21.52045059,20.15096855,19.86084366,-999,23.75018692,QSO,null
3.08331E+18,1.23767E+18,178.7082537,23.32346884,22.17415237,21.48023033,20.45870399,20.04131699,19.60380363,23.39831161,23.45731354,GALAXY,AGN
3.08331E+18,1.23767E+18,179.0461246,23.38874508,22.39930344,20.57147789,18.7929554,18.13967705,17.81097031,23.17655754,23.44231606,GALAXY,null
3.08331E+18,1.23767E+18,178.6191049,23.70834619,21.05437851,18.91548729,17.82468033,17.37334633,16.98123169,21.70349503,22.41141129,GALAXY,null
3.08381E+18,1.23767E+18,193.888475,26.9077831,24.71337318,20.92835617,19.30027771,18.5422554,18.18168068,23.84972763,-999,GALAXY,null
3.08381E+18,1.23767E+18,193.888475,26.9077831,24.71337318,20.92835617,19.30027771,18.5422554,18.18168068,23.84972763,-999,GALAXY,null
3.08381E+18,1.23767E+18,194.000655,26.9352856,23.91433334,22.03380013,20.5183506,19.4657402,19.08382607,25.43629646,-999,GALAXY,null
3.08381E+18,1.23767E+18,193.8159105,27.14615366,26.15839958,21.49143791,19.76886368,18.99545097,18.48166847,24.1317482,-999,GALAXY,null
3.08381E+18,1.23767E+18,194.5102282,27.20631425,22.54293442,21.75179482,21.67684555,21.37429237,21.33287811,24.98893166,-999,QSO,BROADLINE
3.08381E+18,1.23767E+18,194.2797093,27.38313293,21.28048325,20.5370903,20.30876541,20.22427368,20.18021202,24.90460205,-999,QSO,BROADLINE
3.08381E+18,1.23767E+18,194.6485108,27.71121619,24.18934059,22.55200005,20.72995377,19.71409035,19.19997025,22.57658386,-999,GALAXY,null
3.08381E+18,1.23767E+18,194.1283185,27.64297144,24.33043289,22.56104851,20.91089821,19.83845901,19.50456047,24.34829521,-999,GALAXY,null
3.08381E+18,1.23767E+18,194.1550549,27.70389825,23.73703003,22.17521667,20.62320709,19.49265289,18.97940636,23.53555489,-999,GALAXY,null
3.08381E+18,1.23767E+18,194.6655674,27.30180671,21.83187103,20.2923317,18.63816452,18.03495789,17.69993973,-999,25.22991562,GALAXY,null
3.08381E+18,1.23767E+18,194.6940147,27.40103922,24.84376144,21.28894615,19.42954445,18.68948174,18.36956596,-999,25.3728199,GALAXY,null
3.08381E+18,1.23767E+18,194.5666153,27.3551257,26.51968002,20.67784309,18.82034874,18.15057945,17.72826767,24.79972267,24.53362274,GALAXY,null
3.08381E+18,1.23767E+18,194.5666153,27.3551257,26.51968002,20.67784309,18.82034874,18.15057945,17.72826767,24.79972267,24.53362274,GALAXY,null
3.08381E+18,1.23767E+18,194.3828041,27.3870426,21.89321709,20.59727859,19.4904213,18.94158173,18.70583916,23.88052177,25.23165512,GALAXY,STARFORMING
3.08381E+18,1.23767E+18,194.5348276,27.40446035,22.64484215,21.55065155,21.48200226,21.72875404,21.28009224,24.29653931,25.07457161,GALAXY,null
3.11523E+18,1.23767E+18,182.1191374,29.82529807,26.21868324,21.57948685,19.85215759,18.742033,18.33563042,23.26427078,-999,GALAXY,null
3.11523E+18,1.23767E+18,181.8980443,30.60393814,23.94088173,22.0851078,20.37637138,19.56237411,19.0517292,22.76602554,-999,GALAXY,null
3.11523E+18,1.23767E+18,182.2907868,30.7462023,21.51178551,21.1801281,19.96053696,19.10220146,18.71954346,24.54406929,-999,GALAXY,null
3.11523E+18,1.23767E+18,182.79402,30.25435865,25.05203438,21.37841034,19.51031876,18.77870941,18.30245972,-999,24.64895058,GALAXY,null
3.11526E+18,1.23767E+18,184.2789318,29.38551134,23.2159462,21.36231995,21.19482231,21.09998703,21.45204163,24.55514145,-999,QSO,null
3.11526E+18,1.23767E+18,184.208272,29.50894005,21.99613571,20.41814995,18.62942886,18.06458473,17.68293762,24.16724014,-999,GALAXY,null
3.11526E+18,1.23767E+18,183.4403718,29.54321463,23.89296722,22.10803604,20.77123451,19.54626083,19.11207771,24.58316231,-999,GALAXY,null
3.11526E+18,1.23767E+18,183.4403718,29.54321463,23.89296722,22.10803604,20.77123451,19.54626083,19.11207771,24.58316231,-999,GALAXY,null
3.11526E+18,1.23767E+18,184.6441322,29.58122333,22.18303108,21.55497551,21.56091118,21.26169586,21.15458107,22.93309593,-999,QSO,BROADLINE
3.11526E+18,1.23767E+18,184.2395798,29.90173128,26.17562294,21.66407394,20.33864784,19.41751289,18.86629295,24.00670242,-999,GALAXY,null
3.11526E+18,1.23767E+18,183.7927293,29.94732495,22.84591293,22.36330986,20.98318481,19.68702126,19.16546631,24.008955,-999,GALAXY,null
3.11526E+18,1.23767E+18,183.9438889,30.31834479,23.33209229,21.69731903,20.13345528,19.35277367,18.70192719,22.56416321,-999,GALAXY,null
3.12501E+18,1.23767E+18,198.091788,19.15694479,22.30400848,21.86893654,20.48003769,19.68346596,19.3485775,23.59738731,-999,GALAXY,null
3.12501E+18,1.23767E+18,198.8802558,19.49412456,22.40529633,21.80130196,20.73876762,19.79784203,19.50608444,22.60075951,-999,GALAXY,null
3.12501E+18,1.23767E+18,197.9821595,19.69191597,21.87817574,21.33190727,21.12670517,21.035429,20.49544907,24.10442162,-999,QSO,null
3.12501E+18,1.23767E+18,198.2804619,19.99879861,25.13348579,21.83389473,20.81507111,19.998312,19.56281662,22.67413712,22.94353867,GALAXY,null
3.12504E+18,1.23766E+18,205.8598048,35.19237393,23.63378525,22.840065,20.93565369,19.81745148,19.10360527,24.45941734,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.1577706,35.21958524,23.10133553,22.0964222,20.52119827,19.70831871,19.43574524,23.84044075,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.0316994,35.31009121,22.29150963,21.47733879,21.3395462,21.37746429,20.8848114,24.2932682,-999,QSO,null
3.12504E+18,1.23766E+18,204.9967518,35.33895806,21.00178146,20.35108376,20.26984406,20.16225433,19.82203293,23.58147049,-999,QSO,BROADLINE
3.12504E+18,1.23766E+18,205.1774938,35.46245064,22.23323059,21.81419373,20.50261879,19.63143158,19.23418999,23.63685608,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.1901944,35.49528429,22.69610214,21.83723259,20.67817688,19.72178841,19.38884354,23.61576271,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.3252866,35.66335007,23.17233849,21.57132339,20.11806679,19.33935165,18.87286568,22.92763901,-999,GALAXY,null
3.12504E+18,1.23766E+18,204.8874213,35.78263692,22.95422935,21.45871544,20.53731537,19.79500198,19.51375389,22.57622719,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.5608846,36.02765213,25.29138756,22.36504555,20.60488701,19.3535347,18.86023903,23.87380791,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.8649035,36.16458101,22.14881897,21.81027985,21.08137321,20.12420845,19.84376717,22.45499229,-999,GALAXY,null
3.12504E+18,1.23766E+18,205.9118149,36.17956717,22.04958534,21.24793243,19.95462036,19.01328468,18.62924194,22.73274422,-999,GALAXY,null
3.12504E+18,1.23766E+18,204.8561309,35.6445345,22.99277687,21.95090294,20.7732029,19.70996857,19.16097641,23.02318764,23.8457222,GALAXY,null
3.12504E+18,1.23766E+18,205.0875549,35.9734931,22.91336441,20.67596817,19.01762009,18.35006523,17.84720802,21.87398338,22.49168015,GALAXY,null
3.12839E+18,1.23766E+18,195.7197721,12.79673575,24.17291069,22.33726692,20.39278984,19.34066391,18.79514122,22.75554848,-999,GALAXY,null
3.12839E+18,1.23766E+18,196.4445142,13.05413081,27.4105854,22.05638313,20.04999161,18.63526535,17.99523735,22.85167122,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.2241292,30.11791682,23.26326561,21.85132027,20.52763939,19.64047623,19.23602295,23.47564697,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.2241292,30.11791682,23.26326561,21.85132027,20.52763939,19.64047623,19.23602295,23.47564697,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.2241292,30.11791682,23.26326561,21.85132027,20.52763939,19.64047623,19.23602295,23.47564697,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.0089856,30.09483282,22.20142746,21.50272179,20.32369232,19.55719185,19.02171707,20.63915062,-999,GALAXY,null
